product_name,category,price,product_url,img_link,memberNo,skintype,skinton,skinconcerns,goodsNo,gdasContent,gdasValue,date
[증량] 하다라보 고쿠쥰 로션 500ml,스킨/토너,"24,500",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000153418&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=24,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015341815ko.jpg?l=ko,M0000012157867,,,,A000000153418,🙋속건조 지복합분들 제발 여기 모이세요🙋<br/>제 피부는 지복합의 속건조가 심하고 그와중에 컨디션/사용 제품에 따라 트러블도 올라오는......그런 곤란한 타입입니다<br/>화장품 유목민이라 유명한 스킨토너 거의 다 써봤는데 고쿠쥰은 사실 건성용이라 생각해서 안썼거든요 <br/>근데 속건조가 여름에까지 나타나서ㅠㅠ 세일하니까 한번 써보고 안맞으면 동생(XY) 주자 하고 샀는데 이거 물건입니다<br/>첨엔 좀 미끌한 제형이라 아 잘못샀나 싶었는데 화장솜에 묻혀서 얼굴에 싹 닦토같이 사용하니까 잠시후에 싹 스며들면서 끈적임없이 마무리 됩니다 이거 뭐죠???????<br/>속건조도 잡히고 피부 갑갑함도 없고 자극도 없고 트러블도 없고 이제 여기에 정착입니다<br/>얼굴에만 쓰다가 이거 제형 발림성이나 마무리감이 바디로 써도 좋을것 같아서 써봤는데 여름인데도 끈적임 없이 피부가 싹 뽀송하게 코팅되는 서로 양립할 수 없는 감촉이 한번에 제 피부위에 구현이 되고요????<br/>토너인데 에센스같고 근데 효능은 크림까지 커버해서 오히려 지복합은 이것저것 여러개 바르는 것 보다 이거 하나 두세겹 레이어링 해주는게 여름 기초에 낫겠다는 생각이 듭니다 <br/>그리고 속건조 잡히니 오후에 개기름도 줄었어요<br/>제발 저같은 피부 고민 가지고 계신 지복합분들이 많이 알아서 같이 피부 좋아지면 좋겠고요<br/>나만 알고 싶지만 세상을 이롭게 하고자 후기 올립니다,10,2021.07.12
원씽 인진쑥 추출물 토너 150ml,스킨/토너,"2,970",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154538&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=25,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015453804ko.jpg?l=ko,M0000004720610,,,,A000000154538,한참 피부가 뒤집어 졌을때 원씽에 병풀제품으로 스킨팩하다가 많이 좋아져서 원씽에 대한 생각이 좋았던차에 쑥 제품도 좋다고 하길래 구매해봤어요 일단 제품 용기가 거추장스럽지않고 깔끔해서 좋더라구요 안에 내용물도 잘 보이구요 셀프패드사다가 스킨패드로 사용하기도 좋을거같아요 저는 거의 닦토 아니면 스킨팩으로 사용하곤 하는데요 정제수 섞어서 미스트로도 사용할수 있다고 하더라구요 일단 더워지는 여름이라 끈적이는건 싫어서 물제형의 느낌이 좋더라구요 촉촉촉한 느낌이에요 쑥 향도 강하게 나구요 한방향이너 쑥향을 좋아해서 향은 호불호 갈릴거같지만 저는 향이 좋았어요 자기전에 스킨케어 할때도 향 맡으니 안정되는거같구요 일단 씻고나와서 진정토너로 아주 딱이에요 가벼게 피부에 남지않게 마무리 가능합니다,10,2022.06.12
원씽 병풀 추출물 토너 150ml ,스킨/토너,"9,900",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154540&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=26,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015454004ko.jpg?l=ko,M0000010051538,['복합성'],['겨울쿨톤'],"['각질', '모공', '블랙헤드', '잡티', '주름', '트러블', '홍조']",A000000154540,병풀 성분이 잘 맞아서 병풀토너 찾다가 가격도 저렴하고 병풀 추출물이 95%나 들어갔다고 해서 구매해봤어요!<br/>생각보다 크기는 더 작아서 당황했지만 가격이 워낙 저렴하니까요(?)<br/>처음엔 닦토용으로 쓸까 생각했지만 닦토보다는 찹토나 토너팩으로 쓰는게 더 좋을 것 같아요.<br/>붉은기 있는 피부인데 진정효과도 있고 트러블도 전혀 안났어요!<br/>향은 약간 티백 오래 우린 차 같기도 하고 사우나? 같은 곳에서 맡아본 것 같은 향이에요.,10,2023.02.19
폴라초이스 스킨 퍼펙팅 바하 리퀴드 각질제거제 더블 기획 (118ml+118ml),스킨/토너,"49,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156959&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=27,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015695904ko.jpg?l=ko,M0000003458776,[],[],[],A000000156959,"전에 폴라초이스 바하 리퀴드 사용해본 적 있었는데, 자극없이 데일리로 각질제거 할 수 있어서 너무 좋았었어요!<br/><br/>수부지 피부라, 많이 바르거나 두껍게 뭘 바르는 걸 좋아하지도 않고, 간편하게 피부 케어하는걸 좋아하는데요.<br/><br/>그래서 폴라초이스 바하 리퀴드 사용은 <br/>토너 대신, 필링제 대신으로 사용하고 있습니다!<br/><br/>훨씬 간단하게 피부케어 할 수 있어서 너무 좋아요😊<br/><br/>일반 화장솜도 좋지만, 빗살무늬가 있는 화장솜을 사용하시면 각질제거에 더 도움이 되어서 따로 구매해서 같이 사용하고있어요😊 <br/><br/>손등에 테스트 해보았는데, 피부결정리도 잘 되고, 사용 후 건조함이나 당김이 느껴지지 않아서 더 좋아요👍👍 <br/><br/>수부지이신분들, 요즘 마스크때문에 피부 트러블 많이 올라온 분들 폴라초이스 바하 리퀴드 사용하시면서 피부 케어 하시면 효과 많이 보실거에용😁😁",10,2020.10.11
유리아쥬 제모스 토너 (본품500ml+250ml 추가 증정),스킨/토너,"39,900",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157294&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=28,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015729421ko.jpg?l=ko,M0000003470167,['지성'],['웜톤'],"['각질', '모공', '민감성', '블랙헤드', '트러블']",A000000157294,"더모 코스메틱에 관심이 있고 많이 사용해본 편이라고 생각합니다. 바이오더마 토너는 산뜻함, 아벤느 토너는 촉촉하면서 파우더리만 마무리감, 유리아쥬 토너는 물 제형이지만 미끄덩하면서도 약간의 보습감이라고 느꼈습니다. <br/>지복합성 피부인데 이 토너를 레이어링 하게 되면 유분기가 많이 도는 편이에요. 화장하기 전에는 가볍게만 발라 주어야 괜찮을 것 같아요. 그럼에도 이용하는 건 환절기에 그 만큼 효과를 보고 있기 때문에 자주 쓰고 있습니다.",10,2020.03.19
디오디너리 랙틱 애시드 10% + HA 30ml,스킨/토너,"13,400",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158620&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=29,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015862002ko.jpg?l=ko,M0000004227269,['복합성'],['쿨톤'],"['모공', '잡티', '트러블', '피지과다']",A000000158620,각질제거는 해야되는데 필링젤 같은걸로 문지르면 피부에 자극이 심하게 되는 거 같아서 이렇게 바르는 걸로 각질을 가라앉히려고 구매했어요. 거의 물처럼 묽은 제형이라 발림성이 좋아서 소량으로도 충분히 펴바를 수 있어요. 처음 바르면 따끔거리긴한데 심한 편은 아니라 참을 만 해요. <br/>양 볼에 한 방울씩 이마에 한 방울 총 세 방울 발라주는데 바르고 나면 피부가 부들부들 맨들맨들해요.  뭔가 피부 안이 말랑해진 느낌?? 필링젤로 하면 확실히 각질이 제거되고 효과가 좋아서 몇 년동안 계속 썼었는데 이젠 갈아타도 될 거 같아요. 쓰고 난 후 사용감이 거의 같습니다.  향은 은은한 꽃 냄새? 같은게 나서 바를 때 마다 기분이 좋아요. <br/>성분도 괜찮고 게다가 가격이 정말 합리적이라 앞으로 계속 쓸 예정이에요. 매일 바르기엔 자극적일 거 같아 일주일에 두세번 정도 쓰는데 이정도면 세달은 충분히 쓸 거 같습니다. 가성비 정말 좋아요! 디오디너리 제품이 대부분 다 만족도가 높네요. 다른 제품도 다 써보고 싶어요,10,2021.02.10
마몽드 로즈 워터 토너 250ml,스킨/토너,"12,600",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159264&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=30,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015926408ko.jpg?l=ko,M0000010791744,['복합성'],['웜톤'],"['모공', '민감성', '블랙헤드', '주름', '탄력', '트러블']",A000000159264,원래도 향이 너무 좋아서 좋아했는데 이번에 리뉴얼되면서 성분까지 더 좋아져서 더 만족스러워졌어요. <br/>장미 향이 너무너무 향긋하고 기분을 우아하게 만들어줘서 좋구요. 사용감고 깔끔하고 순하고 자극없어서 제 피부에 참 잘 맞아요. 화장솜에 적당히 촉촉하게 적셔서 얼굴을 닦은 다음 잔량으로 입술까지 닦아주면 간단하게 입술 각질제거까지 되서 그 위에 뭐를 발라도 잘 발리구요. 마음에 아주 쏙 들어요. 깔끔하고 향도 좋고.!<br/>체험용으로 50ml 크기로 행사해주셨던거지만 쓰는동안 참 행복했어요. 이거 써보면 본품 구매로 이어지는건 너무 쉬운일인 것 같아요. 행사하면 가격이 더더욱 가성비 좋아져서 진짜 너무 매리트있어요. 성분도 괜찮고 어느하나 마음에 들지않는부분이 없이 마음에 쏙 듭니다. 써보니까 끈적임도없어서 사계절 내내 잘 쓸 것 같아요.,10,2022.03.19
닥터브로너스 로즈 발란싱 스킨 소프트너 240ml,스킨/토너,"23,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159466&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=31,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015946601ko.jpg?l=ko,M0000003328263,['복합성'],['웜톤'],"['모공', '잡티', '주름', '탄력', '트러블']",A000000159466,"평소 궁금했던 브랜드이기도 하고,<br/>로즈 토너라 촉촉도 하면서 맑은 피부로 개선 효과도 보겠다싶어서 체험단으로 신청해봤어요.<br/><br/>제품설명에 건성피부에도 적합하다는데요.<br/>손에 덜어서 피부에 찹찹 흡수시켜 사용해보니<br/>첫 발림성은 촉촉하면서 부드러운데, 흡수력이 좋아서 그런지 복합성 피부인 제가 느끼기엔 속건조는 없었지만 굉장히 뽀송하게 마무리되더라고요.<br/>다양한 오일이 소량씩 들어있던데, 끈적임은 전혀없는게 신기해요.<br/>피부결이 좀 보들해지는 느낌도 있어서 좋은데,<br/>건성이신분들에겐 수분감이 부족하다 느낄 수도 있겠다싶었고, 겨울보다는 여름에 산뜻하게 사용하기 좋을 제품인 것 같아요.<br/><br/>제품명에 로즈가 들어가서 은은한 장미향이날 것 같았는데, 개인적으로 느끼기엔 아로마테라피 향과 알코올 향이 좀 강하게 났어요.<br/>향은 흡수되면서 날아가서 불편할정도는 아닌데요.<br/>로즈스킨이면서 장미향은 안느껴지고, 아로마향이 강하게 나는게 반전이네요.<br/><br/>사용했을때 피부자극 없이 순했고, <br/>속건조없이 산뜻하게 사용할 수 있어서 여름에 또 사용해보고 싶어지는 제품이에요.<br/>건성피부보다는 지성피부와 복합성피부에 잘 맞는 제품인 것 같습니다.",8,2021.12.03
[단독기획] 토니모리 원더 세라마이드 모찌 토너 (본품500ml+100ml),스킨/토너,"12,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159783&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=32,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015978344ko.jpg?l=ko,M0000023756851,['복합성'],['여름쿨톤'],"['모공', '홍조']",A000000159783,환절기에 쓰기 좋은 토너 <br/>에센 느낌의 촉촉한 토너이고 <br/>바로 흡토 하면 좋아요,10,2024.10.29
라로슈포제 시카플라스트 로션 B5 판테놀 시카에센스 토너 200ml,스킨/토너,"28,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159921&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=33,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015992107ko.jpg?l=ko,M0000003350502,,,,A000000159921,토너랑 세럼 중간 제형이라 좋고 보습도 잘 되네요 :) 환절기에 딱 좋습니다. 시카크림이 무거워서 작년 겨울에 쓰고 안쓰게 되었는데 크림보단 가볍지만 세럼단계에서 보습잡아주기에는 충분한것같습니다 :),10,2024.11.02
그레이멜린 알래스카85 내추럴 토너500ml,스킨/토너,"13,900",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000160436&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=34,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0016/A00000016043614ko.jpg?l=ko,M0000003814617,['건성'],['웜톤'],"['모공', '미백', '잡티', '탄력']",A000000160436,올영체험단으로 그레이멜이라는 브랜드도 처음 알게되고 대용량에다 리뷰평은 없었지만 화해평도 괜찮아서 내추럴 토너500ml 선택했어요<br/><br/>받고나서 몇일동안 사용해보고 솔직리뷰작성합니다 요제품 선택할땐 잘 몰랐는데 미백주름에 좋은 스킨토너라 받고나서 맘에들었어요 <br/>주관심사가 미백이라ㅜ 하지만 그 어느 제품을 얼마동안 쓴다고해서 티가나게 환해지고 미백되는 제품은 거의 못봤지만ㅜ 그래도 안쓰는것보단 꾸준히 사용하는게 아무래도 좋을것같아요<br/><br/>사진으로 잘 표현이 안되는것같은데 확실히 사용해보니 좀 신기한? 제형인것같긴해요<br/>물토너가 아니라 살짝은 점성이 잇는것같은데 또 물토너 같기도하고ㅋ  빠르게 완전히 날라가는 제품은 아니고 쫌 쫀쫀하게  흡수되는것같아요 그래서 가벼운 느낌의 토너는아니고 촉촉한 토너 같아요 <br/>그래서 지성분들은 좀 무겁다 느낄수 있을것 같고<br/>요즘같은 겨울에 사용하기 좋은 토너같아요,8,2022.01.19
[화해1위/디렉터파이TOP] 에스네이처 아쿠아 오아시스 토너 300ml 기획(+ 수분크림30ml증정),스킨/토너,"17,100",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161355&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=35,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0016/A00000016135540ko.jpg?l=ko,M0000000877334,['복합성'],['봄웜톤'],"['각질', '다크서클', '미백', '블랙헤드', '잡티']",A000000161355,화장이 계속 떠서 검색하다 수부지 토너로 추천받아서 구매했는데 만족해용,10,2024.10.07
스킨1004 마다가스카르 센텔라 토닝토너 210ml,스킨/토너,"14,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161571&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=36,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0016/A00000016157122ko.jpg?l=ko,M0000011139944,,,,A000000161571,"센텔라 토닝토너 순한 진정토너로 추천합니다~~ PHA성분이어서 자극적이지 않게 아주 순하게 각질관리 할 수 있을 것 같아요!  그래서 민감성 피부도 사용하기에 적합할 것 같아요~~ 저는 닦토는 안 하고 그냥 흡수시켜서 사용하고 있어요,,! 끈적임은 하나도 없고 물제형이라 흡수가 엄청 빨라요 ㅋㅋㅋ 듬뿍듬뿍 발라줘도 피부에 남는게 없어서 많이 산뜻한 편이에요!! 기본적인 물토너라서 사계절 사용하기 다 무난하겠지만 여름에 특히 사용하기 좋은 것 같고 가을 겨울은 다른 제품으로 보습 더해주면 될 것 같아요~~ 성분도 순하다고 알고있는데 제 피부에는 자극이 없었어요 진정토너로 추천드려요~~ 센텔라 앰플이랑 같이 사용하면 더 좋은 것 같아요 ~~!!! 양도 넉넉해서 오래 쓸 것 같고 디자인도 예뻐여 ~~~ ㅎㅎ ㅎㅎ",10,2022.09.17
비욘드 엔젤아쿠아 수분 진정 토너 500ml (비건),스킨/토너,"10,900",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163510&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=37,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0016/A00000016351010ko.jpg?l=ko,M0000018032867,,,,A000000163510,재재ㅐ재구매하는 토너라 항상 세일할때마다 사요<br/>양도 많고 순하고 가격도 좋고 대체할 제품이 없읍니다,10,2024.11.01
